postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
EC1A4HD,EC1A 4HD,EC,17.5,16.9,39.76,4.5,17.5,40,40,,1,2.1,10,0.5,1,10,10,,1,0,1,4,1,0,1,415,7,7,411,0,0,
EC1A4HU,EC1A 4HU,EC,40,84.1,1000,5.3,14.7,79.6,150.4,1000,10,13.1,115,1,1,16.7,24.2,115,0,0,3,9,12,1,13,263,258,44,146,285,274,142
EC1A4JE,EC1A 4JE,EC,107,111.5,331,8,18,110.8,117.7,331,14.8,14.9,36,0,1,15.2,15.8,36,0,0,1,1,31,1,32,385,302,0,381,283,301,856
EC1A4JN,EC1A 4JN,EC,18.1,38.4,79.67,6,16,79,79,,1.3,8.1,20,1,1,20,20,,0,0,1,4,3,0,3,128,58,0,196,39,39,
EC1A4JQ,EC1A 4JQ,EC,76.6,75.4,331,7,19,74.8,100.4,331,20,14.9,36,0.5,1,18.8,20.5,36,0,0,2,2,9,1,10,116,32,1,32,147,156,241
EC1A7AB,EC1A 7AB,EC,9.8,9.1,12.32,7,11.3,,,,1.1,1,1.14,1,1,,,,0,1,3,4,0,0,0,172,92,46,213,,,
EC1A7BB,EC1A 7BB,EC,150,242.1,1000,2,,104.7,247.3,833.3,10,10,20,0,,1.1,0.9,0,1,0,0,0,37,9,46,171,3,3,,14,11,0
EC1A7BD,EC1A 7BD,EC,150,467,1000,8,,115.6,477,907.1,10,22.3,75,1,,3.2,3.4,3.6,0,0,1,0,25,21,46,311,265,5,,69,47,22
EC1A7BF,EC1A 7BF,EC,150,474.9,1000,,10,123.7,482,900,10.4,10.4,20,,1,0.6,0.3,0,0,0,0,1,35,30,65,434,434,,0,12,7,0
EC1A7BN,EC1A 7BN,EC,150,400,1000,,,137.5,400,750,,,,,,0,0,0,0,0,0,0,8,6,14,,,,,0,0,0
EC1A7BR,EC1A 7BR,EC,150,486,1000,,,126.9,486,875,220,220,220,,,0,8.8,18.3,0,0,0,0,13,12,25,747,747,,,0,30,62
EC1A7BT,EC1A 7BT,EC,14.3,13.8,18.55,9.5,14.6,,,,1.2,1.2,1.28,1.3,1.2,,,,0,0,4,24,0,0,0,134,84,119,120,,,
EC1A7BX,EC1A 7BX,EC,14.5,14.1,19.31,9.7,14.8,,,,1.2,1.1,1.26,1,1.1,,,,0,0,3,22,0,0,0,120,98,36,120,,,
EC1A7ES,EC1A 7ES,EC,10.3,69.3,1000,6.4,12.3,91.2,166.9,1000,1.1,11,115,0.9,1,19.1,27.1,115,0,5,10,4,11,1,12,236,162,53,150,336,356,566
EC1A7HN,EC1A 7HN,EC,150,171.1,1000,6.6,,118.2,198.5,600,1,2.4,10,0.8,,0.4,0.3,0,0,1,4,0,25,5,30,52,10,4,,7,6,0
EC1A7HU,EC1A 7HU,EC,150,145.6,500,7.5,,130,191.7,500,1.1,1.1,1.11,1,,0,0,0,0,1,1,0,5,1,6,3,3,2,,0,0,0
EC1A7JN,EC1A 7JN,EC,55,74.8,160,8,,84.3,84.3,,10,15.1,30,1,,17.1,17.1,,0,0,1,0,7,0,7,190,125,36,,212,212,
EC1A7JQ,EC1A 7JQ,EC,7.9,233.6,1000,5.6,,107.5,553,850,1.1,29.3,115,0.9,,20,69,101.7,1,1,5,0,2,3,5,221,66,82,,444,373,326
EC1A9BW,EC1A 9BW,EC,77.8,103.3,500,,,82.4,103.3,500,19.5,15.9,20,,,10.9,10.3,0,0,0,0,0,19,1,20,627,673,,,396,376,0
EC1A9DS,EC1A 9DS,EC,6.5,6.5,13.79,4.8,13.5,,,,1.1,0.9,1.25,0.9,1,,,,2,2,4,2,0,0,0,51,47,31,106,,,
EC1A9DY,EC1A 9DY,EC,6.7,6.3,8.95,6.3,,,,,1,1,1.14,0.9,,,,,0,4,8,0,0,0,0,106,77,79,,,,
EC1A9EJ,EC1A 9EJ,EC,76.6,55.9,79.75,7,,73.6,73.6,,19.5,13.9,20,1,,18.6,18.6,,0,0,4,0,11,0,11,513,211,103,,615,615,
EC1A9JR,EC1A 9JR,EC,75.5,69.7,79.67,,,69.6,69.6,,19.5,17.6,20,,,17.5,17.5,,0,0,0,0,11,0,11,326,187,,,326,326,
EC1A9LJ,EC1A 9LJ,EC,76.5,185.7,1000,8,14.7,88.1,209.8,714.3,10,11.2,20,1,1,6.4,5.1,0,0,0,2,3,29,7,36,291,123,51,13,166,133,0
EC1A9LS,EC1A 9LS,EC,75.8,99.3,500,,15,82.2,101.2,500,16.4,14.7,20,,1,7.3,7,0,0,0,0,1,42,2,44,312,193,,17,141,134,0
EC1A9PQ,EC1A 9PQ,EC,12.9,11.6,14.3,8,13.5,,,,1.1,1.1,1.2,1,1.3,,,,0,0,2,4,0,0,0,48,13,85,6,,,
EC1A9PS,EC1A 9PS,EC,16.2,30.8,80,8,15.6,80,80,,1.2,5.9,20,1,1.2,20,20,,0,0,1,5,2,0,2,38,26,0,11,67,67,
EC1M3HA,EC1M 3HA,EC,107,174.3,1096,9,13,138.4,191.3,522.3,10,15.5,49,1,0,13.5,17.1,39.3,0,0,2,1,25,4,29,380,333,9,0,368,341,171
EC1M3JB,EC1M 3JB,EC,13.7,12.6,21.16,6.8,15.9,,,,1.1,1,1.26,0.9,1.1,,,,1,1,7,16,0,0,0,160,86,117,165,,,
EC1M3LL,EC1M 3LL,EC,107,101.9,205,4,14,137.2,137.2,,10,10,21,1,1,13.4,13.4,,0,1,1,3,13,0,13,253,255,93,92,257,257,
EC1M4AN,EC1M 4AN,EC,79,58.7,107,,15,85,85,,11.1,10.7,20,,1.3,16.4,16.4,,0,0,0,3,5,0,5,133,91,,11,154,154,
EC1M4AS,EC1M 4AS,EC,156,181.4,331,8,,139.7,216.2,331,15.5,19,36,1,,13.7,22.6,36,0,0,1,0,3,2,5,330,152,0,,51,331,750
EC1M4BU,EC1M 4BU,EC,93.5,159.4,593,0,,125.1,177.1,593,20,18.2,39,0,,17.9,20.2,39,1,0,0,0,8,1,9,320,310,0,,320,285,0
EC1M4DT,EC1M 4DT,EC,107,139.8,331,3,14.7,165.8,213,331,10,14.5,36,1,1,16.6,22.1,36,0,1,0,3,5,2,7,476,196,66,328,602,599,590
EC1M4EH,EC1M 4EH,EC,13.3,63.2,331,8,13,107,181.7,331,1.1,6.3,36,1,1,10,18.7,36,0,0,1,6,2,1,3,56,11,0,50,49,33,0
EC1M4NP,EC1M 4NP,EC,14.8,30.9,79.67,8.3,16.2,78,78,,1.2,6.2,20,1,1.2,19.7,19.7,,0,0,3,5,3,0,3,88,45,185,46,30,30,
EC1M5NW,EC1M 5NW,EC,107,191.9,1096,10,14,127,204.8,562.2,10,16.4,49,1,1,12.8,17.5,39.2,0,0,1,1,23,5,28,199,71,1,6,170,184,251
EC1M5NY,EC1M 5NY,EC,107,108.4,331,6.8,13,133.7,150.2,331,10,10.8,36,1,1,13,14.9,36,1,0,3,1,11,1,12,182,138,139,53,214,207,124
EC1M5PA,EC1M 5PA,EC,79.7,59.3,79.67,,18.5,79.8,79.8,,10.6,10.4,20,,1,15,15,,0,0,0,2,4,0,4,110,111,,0,110,110,
EC1M5PF,EC1M 5PF,EC,331,319.6,593,,,107,319.6,461.3,36,26.2,39,,,10,26.2,37,0,0,0,0,2,3,5,479,441,,,173,383,524
EC1M5PN,EC1M 5PN,EC,79.8,284.7,1000,,24,90.1,298.5,750,20,18.3,20,,7,13.6,9.3,0,0,0,0,1,13,6,19,558,408,,145,418,286,0
EC1M5PS,EC1M 5PS,EC,76,62.6,79.67,8.5,,72.5,72.5,,20,16.2,20,1,,19,19,,0,0,2,0,11,0,11,436,458,69,,463,463,
EC1M5PW,EC1M 5PW,EC,77.4,132.1,500,7,,85.2,140.5,500,19.5,17.3,20,1,,10.6,9.2,0,0,0,1,0,13,2,15,560,596,226,,327,283,0
EC1M5PY,EC1M 5PY,EC,76.5,158,1000,,18,87.8,179.1,1000,15.7,13.3,20,,4,6.7,6,0,0,0,0,3,18,2,20,329,233,,176,135,122,0
EC1M5PZ,EC1M 5PZ,EC,76.5,161.4,1000,,18,88.4,167.7,1000,18.9,15.4,20,,1,10.2,9.3,0,0,0,0,1,21,2,23,393,358,,5,262,239,0
EC1M5QD,EC1M 5QD,EC,65.4,56.7,79.67,,16,64.1,64.1,,19.5,15.3,20,,3,17.5,17.5,,0,0,0,2,11,0,11,248,243,,136,268,268,
EC1M5QL,EC1M 5QL,EC,79.8,95.8,205,,,95.8,95.8,,19.3,16,21,,,16,16,,0,0,0,0,10,0,10,469,214,,,469,469,
EC1M5QU,EC1M 5QU,EC,11.6,10.6,16.35,6,14,,,,0.9,0.9,1.17,0.7,1,,,,0,2,1,4,0,0,0,213,205,85,203,,,
EC1M5RR,EC1M 5RR,EC,12.9,12,17.43,5.5,14.2,,,,1,1,1.12,1,1,,,,0,1,1,6,0,0,0,91,59,41,108,,,
EC1M5RS,EC1M 5RS,EC,56.7,51,79.67,5,15.2,68.1,68.1,,19.5,12.7,20,0.5,1,18,18,,0,1,1,6,18,0,18,389,357,29,294,439,439,
EC1M5SX,EC1M 5SX,EC,150,151.6,500,5,14,168.9,224.1,500,10,10.1,21,1,1,12.5,10.4,0,1,2,2,1,10,2,12,102,69,31,0,97,81,0
EC1M5SY,EC1M 5SY,EC,107,235,1096,6,13.3,108.4,313.8,793,10,11.1,49,0.7,1,8.3,11.8,20.2,0,1,2,4,14,6,20,253,162,15,117,219,190,120
EC1M5SZ,EC1M 5SZ,EC,107,149.2,500,,13.5,129.3,203.4,500,10,8.6,21,,1,10.3,8.2,0,0,0,0,2,4,1,5,189,201,,108,182,146,0
EC1M5UG,EC1M 5UG,EC,107,160.8,1096,9,15,130.9,172.2,514.6,10,15.4,49,1,1,13.9,16.5,38.3,0,0,2,3,58,7,65,363,322,16,148,328,316,218
EC1M5UQ,EC1M 5UQ,EC,107,135.5,593,7,,119.1,141.6,593,10,14.3,39,1,,13.7,14.9,39,0,0,1,0,20,1,21,386,263,26,,365,348,0
EC1M6AD,EC1M 6AD,EC,55,77,330,6.3,,63.3,130,330,10,13.2,50,1,,13.3,22.5,50,0,1,2,0,3,1,4,330,375,76,,455,438,385
EC1M6AU,EC1M 6AU,EC,10,10.2,14.12,7.6,12.3,,,,1,1,1.16,0.8,1,,,,0,1,4,6,0,0,0,76,30,99,58,,,
EC1M6BP,EC1M 6BP,EC,13,10.9,15.57,5,14,,,,0.9,0.9,1.05,0.7,1,,,,0,2,1,6,0,0,0,28,15,9,24,,,
EC1M6DR,EC1M 6DR,EC,78.1,64.3,79.75,0,,75,75,,19.5,15.6,20,0,,18.2,18.2,,1,0,0,0,6,0,6,285,295,0,,285,285,
EC1M6EB,EC1M 6EB,EC,54.8,47.2,79.67,5,16.5,75.5,75.5,,10,10.4,20,1,1.2,18.6,18.6,,0,1,0,6,8,0,8,943,261,0,203,1262,1262,
EC1M6EE,EC1M 6EE,EC,76,65,79.67,,24,73.2,73.2,,18.1,14.6,20,,1,17.2,17.2,,0,0,0,1,5,0,5,225,161,,98,250,250,
EC1M6ET,EC1M 6ET,EC,107,109.2,205,5.3,13,143.3,143.3,,10,10.9,21,1,1,14.2,14.2,,1,0,2,1,12,0,12,270,238,155,24,297,297,
EC1M6EU,EC1M 6EU,EC,45.9,55.6,107,6.5,10,93.4,93.4,,7.5,5.7,10,1,1,9.4,9.4,,0,2,4,1,9,0,9,167,52,82,11,205,205,
EC1M6EX,EC1M 6EX,EC,107,139.8,331,0,17,144.6,156.3,331,10,14.4,36,0,1,14.8,16.1,36,1,0,0,1,15,1,16,320,322,0,424,243,233,90
EC1M6EY,EC1M 6EY,EC,58.6,73.5,205,6.8,10,139.7,139.7,,5.5,7.3,21,0.8,1,13.7,13.7,,0,2,3,1,6,0,6,170,161,64,266,185,185,
EC1M6HJ,EC1M 6HJ,EC,10.6,22.8,79.66,3.5,14,80,80,,1,4.6,20,1,1,20,20,,0,2,0,2,1,0,1,9,9,0,5,0,0,
EC1M6HR,EC1M 6HR,EC,12.3,12.4,16.92,8.5,14.3,,,,1.1,1,1.17,1,1,,,,0,0,2,4,0,0,0,23,6,6,20,,,
EC1M7AA,EC1M 7AA,EC,75.2,57,80,,20,72.7,72.7,,19.5,13.2,20,,1,18.4,18.4,,0,0,0,3,7,0,7,119,51,,58,145,145,
EC1M7AH,EC1M 7AH,EC,93.5,68.7,107,6,18,101.6,101.6,,10,7.9,20,1,1,12,12,,0,0,1,2,5,0,5,202,133,10,8,278,278,
EC1M7AJ,EC1M 7AJ,EC,11.2,185.4,1000,8.3,11,130,420,1000,0.8,0.9,1.17,0.8,1,0,0,0,0,1,10,9,10,5,15,352,250,289,428,0,0,0
EC1M7AN,EC1M 7AN,EC,65.1,116.6,331,,18.7,156,214.3,331,5.6,11.6,36,,1,15.5,22.3,36,0,0,0,3,2,1,3,233,220,,202,162,108,0
EC1N2JT,EC1N 2JT,EC,19.6,17.6,23.44,9.5,18.7,,,,1.1,1.2,1.27,1,1.2,,,,0,0,2,16,0,0,0,174,85,152,177,,,
EC1N7AA,EC1N 7AA,EC,107,167.8,593,,23,122.1,174.4,505.7,19.5,17.7,39,,1,15.4,18.5,38,0,0,0,1,19,3,22,439,321,,78,445,396,84
EC1N7AE,EC1N 7AE,EC,107,123,331,,20,112.9,126.1,331,10,14.6,36,,1,13.6,15,36,0,0,0,1,31,2,33,502,407,,134,468,468,461
EC1N7AQ,EC1N 7AQ,EC,107,161.4,593,,22,131,213.8,462,10,15.4,39,,1,15.3,20.9,37.5,0,0,0,3,6,2,8,569,481,,481,665,602,415
EC1N7RE,EC1N 7RE,EC,107,104.5,205,6,18,129.8,129.8,,10,10.1,21,1,1.2,12.7,12.7,,0,0,1,5,21,0,21,299,257,84,176,253,253,
EC1N7RF,EC1N 7RF,EC,107,85.1,460,6.5,17.7,109.2,135.2,395.5,10,7.8,36,0.5,1.1,10.3,12.6,36,0,0,2,14,20,2,22,238,196,137,165,268,272,313
EC1N7RR,EC1N 7RR,EC,107,120,593,,20.4,118.8,177,526.5,10,10,39,,1,11.4,15.1,37.5,0,0,0,8,12,2,14,407,318,,247,422,440,546
EC1N7SB,EC1N 7SB,EC,107,91.1,205,,23,99.6,99.6,,10,10.2,21,,1,11.4,11.4,,0,0,0,1,8,0,8,265,163,,0,265,265,
EC1N7SE,EC1N 7SE,EC,107,86.7,205,,19.5,98.9,98.9,,10,11.6,21,,1,13.5,13.5,,0,0,0,2,11,0,11,404,384,,37,434,434,
EC1N7SN,EC1N 7SN,EC,107,112.3,331,5,17.3,143.3,150.8,331,10,11.1,36,2,1.1,14.2,15,36,0,0,1,9,24,1,25,402,319,246,189,480,468,192
EC1N7SP,EC1N 7SP,EC,107,99.8,331,,17,132.9,147.1,331,10,9.7,36,,1.1,13,14.6,36,0,0,0,8,13,1,14,387,215,,91,416,501,1597
EC1N7SR,EC1N 7SR,EC,107,83.2,205,,17.9,142.6,142.6,,10,7.9,21,,1.2,14,14,,0,0,0,10,11,0,11,237,155,,176,272,272,
EC1N7SU,EC1N 7SU,EC,107,92.6,205,9,21,131.5,131.5,,10,8.8,21,1,1,12.8,12.8,,0,0,1,1,4,0,4,221,134,7,132,296,296,
EC1N7SX,EC1N 7SX,EC,107,154.7,593,,10,96,178.8,593,10,12.2,39,,1,9,14,39,0,0,0,1,5,1,6,108,102,,102,87,73,0
EC1N7TB,EC1N 7TB,EC,107,82.2,205,,19.4,118.8,118.8,,10,7.6,21,,1.1,11.4,11.4,,0,0,0,7,12,0,12,446,369,,288,465,465,
EC1N7TE,EC1N 7TE,EC,18.7,64,160,,17.7,133.5,133.5,,1,8.6,30,,1,20,20,,0,0,0,3,2,0,2,102,137,,67,156,156,
EC1N7TN,EC1N 7TN,EC,107,109.3,331,,16,107.6,117.3,331,10,13.8,36,,1,14,15,36,0,0,0,2,22,1,23,584,478,,534,516,512,424
EC1N7TS,EC1N 7TS,EC,16.3,28.9,107,7.5,16.6,93.5,93.5,,1.2,3.6,20,1,1.1,15,15,,0,0,2,7,2,0,2,112,45,8,148,36,36,
EC1N7TT,EC1N 7TT,EC,70.2,56.7,77.39,,14.5,73.6,73.6,,19.5,14.3,20,,1,19.6,19.6,,0,0,0,2,5,0,5,244,131,,17,287,287,
EC1N7TX,EC1N 7TX,EC,64,57.7,80,0,,66,66,,18.6,14.7,20,0,,16.7,16.7,,1,0,0,0,7,0,7,310,110,0,,310,310,
EC1N7TY,EC1N 7TY,EC,107,74.7,205,,16.4,123.3,123.3,,10,7,21,,1.2,11.8,11.8,,0,0,0,5,6,0,6,431,340,,386,396,396,
EC1N7UA,EC1N 7UA,EC,107,87.6,205,5,19,120.1,120.1,,10,8.6,21,1,1.3,12,12,,0,1,0,4,11,0,11,291,269,269,52,301,301,
EC1N7UB,EC1N 7UB,EC,76,85.7,205,,21,99.5,99.5,,10,12,21,,1.3,14.4,14.4,,0,0,0,3,14,0,14,444,233,,104,454,454,
EC1N7UD,EC1N 7UD,EC,107,119.9,205,,22,126,126,,19.5,15,21,,1,15.9,15.9,,0,0,0,1,16,0,16,537,443,,131,495,495,
EC1N7UE,EC1N 7UE,EC,68.3,65.6,107,,16,72.6,72.6,,10,12.4,19.53,,1,14,14,,0,0,0,1,7,0,7,576,358,,0,576,576,
EC1N7UH,EC1N 7UH,EC,107,85.6,205,,19.3,118.8,118.8,,10,8,21,,1.2,11.4,11.4,,0,0,0,6,12,0,12,256,200,,142,249,249,
EC1N7UL,EC1N 7UL,EC,107,162.5,1096,2,15,126.1,179.3,844.5,10,13.2,49,0,1,12.2,14.6,44,0,1,0,2,25,2,27,473,451,50,446,398,368,0
EC1N7UN,EC1N 7UN,EC,107,103.4,331,,19.3,114.3,134,331,10,10.4,36,,1.3,11.5,13.7,36,0,0,0,4,10,1,11,450,368,,153,569,517,0
EC1N7UP,EC1N 7UP,EC,107,109.2,205,6,17.4,156,156,,10,10.7,21,1,1,15.5,15.5,,0,0,1,5,12,0,12,402,298,277,98,472,472,
EC1N7UQ,EC1N 7UQ,EC,107,123.6,1096,5,15.5,109.9,171.5,1096,10,9.2,49,1,1.2,10.4,12.8,49,0,0,1,6,15,1,16,476,395,67,309,539,505,0
EC1N7UR,EC1N 7UR,EC,107,101.1,331,1,18.4,120.1,133.3,331,10,9.7,36,0,1.2,11.5,13,36,1,0,0,5,15,1,16,603,261,36,376,544,521,173
EC1N7UT,EC1N 7UT,EC,107,104.2,331,9,16,128.8,149,331,10,10.2,36,1,1,12.4,14.8,36,0,0,1,4,9,1,10,342,309,368,258,245,304,843
EC1N8AG,EC1N 8AG,EC,13.9,14.8,22.45,,14.8,,,,1.2,1.1,1.24,,1.2,,,,0,0,0,6,0,0,0,332,127,,277,,,
EC1N8AN,EC1N 8AN,EC,16.4,16.6,20.14,,16.6,,,,1,1.1,1.26,,1.1,,,,0,0,0,11,0,0,0,46,22,,46,,,
EC1N8BA,EC1N 8BA,EC,19.2,15.9,21.61,4.5,19.7,,,,1,1,1.28,0.5,1.2,,,,1,0,1,6,0,0,0,68,11,6,55,,,
EC1N8BQ,EC1N 8BQ,EC,19.9,19.5,22.01,,19.5,,,,1.1,1.1,1.27,,1.2,,,,0,0,0,6,0,0,0,28,33,,24,,,
EC1N8DX,EC1N 8DX,EC,17.2,15.9,21.82,6,17.4,,,,1,1,1.27,1,1,,,,0,0,1,7,0,0,0,141,118,113,145,,,
EC1N8EX,EC1N 8EX,EC,205,238.8,460,,14,165.8,261.3,356.8,21,24,36,,1,16.6,26.3,36,0,0,0,1,5,5,10,306,235,,2,148,336,525
EC1N8FH,EC1N 8FH,EC,37.5,109.1,593,9,17.6,127.1,201.6,462,3.1,9.6,39,1,1.1,12.4,18,37.5,0,0,1,8,7,2,9,362,145,0,110,433,465,581
EC1N8HP,EC1N 8HP,EC,107,96.7,205,,22,109.2,109.2,,10,10.5,21,,1,12,12,,0,0,0,1,6,0,6,240,157,,63,269,269,
EC1N8JH,EC1N 8JH,EC,17.5,28.6,79.67,7.5,17.6,61,61,,1.1,5.7,20,1,1,16.7,16.7,,0,0,2,5,3,0,3,185,123,81,141,327,327,
EC1N8JJ,EC1N 8JJ,EC,77.2,64.6,80,,,64.6,64.6,,19.7,18.5,20,,,18.5,18.5,,0,0,0,0,8,0,8,358,376,,,358,358,
EC1N8JY,EC1N 8JY,EC,76.6,62.3,80,,12,73.4,73.4,,20,16.1,20,,1.5,19.4,19.4,,0,0,0,2,9,0,9,158,17,,2,158,158,
EC1N8LB,EC1N 8LB,EC,107,108.6,593,7,18.5,116.7,147.5,593,10,9.4,39,0.7,1.1,11.2,13,39,1,0,2,10,29,2,31,446,424,208,234,482,451,0
EC1N8LE,EC1N 8LE,EC,73.5,57.5,80,2,17.3,72.2,72.2,,20,14.5,20,0,1,19,19,,1,0,0,3,12,0,12,88,61,0,80,75,75,
EC1N8LS,EC1N 8LS,EC,79.7,73,107,,18.5,83.9,83.9,,20,15.2,20,,1,18,18,,0,0,0,2,10,0,10,197,122,,126,152,152,
EC1N8NX,EC1N 8NX,EC,18.4,16.7,23.02,6.3,17.8,,,,1,1,1.28,0.7,1.1,,,,1,0,2,27,0,0,0,46,32,45,39,,,
