postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
EC1Y0TY,EC1Y 0TY,EC,18.9,18.6,23.06,,18.7,,,,1.1,1.1,1.26,,1.2,,,,0,0,0,6,0,0,0,373,198,,311,,,
EC1Y1AF,EC1Y 1AF,EC,150,283.5,1000,8,17.2,115.7,331.3,690.5,1.1,1,1.27,0,1.1,0,0,0,0,0,1,9,35,21,56,166,137,0,129,0,0,0
EC1Y1AH,EC1Y 1AH,EC,150,267.7,1000,,15.7,118.8,336.4,916.7,1.2,1.2,1.25,,1.2,0,0,0,0,0,0,6,16,6,22,140,104,,140,0,0,0
EC1Y2AA,EC1Y 2AA,EC,12.2,99.2,460,7.8,12,139.7,242,395.5,1.2,9.4,36,1,1,13.7,22.6,36,0,0,4,4,3,2,5,106,61,68,42,176,166,152
EC1Y2AJ,EC1Y 2AJ,EC,11.2,11.7,13.87,9,12.3,,,,0.9,0.9,1.08,1,1,,,,0,0,1,4,0,0,0,265,234,46,254,,,
EC1Y2AN,EC1Y 2AN,EC,107,150.6,460,,14.8,144.5,171.9,363.3,10,14.8,36,,1.1,14.2,17,36,0,0,0,10,56,8,64,368,279,,195,301,320,455
EC1Y8AB,EC1Y 8AB,EC,5.1,8.9,73.81,5.3,,74,74,,1.1,2,19.53,1,,20,20,,0,9,9,0,1,0,1,171,142,139,,578,578,
EC1Y8AG,EC1Y 8AG,EC,107,190.7,1096,,,120.6,190.7,470.9,20,22.7,75,,,15.1,22.7,53.4,0,0,0,0,28,7,35,496,364,,,488,454,315
EC1Y8AH,EC1Y 8AH,EC,107,172.6,1096,,,95.7,172.6,1096,10,14.5,49,,,11.7,14.5,49,0,0,0,0,12,1,13,469,447,,,469,433,0
EC1Y8JD,EC1Y 8JD,EC,107,84.1,205,7.6,11,149,149,,10,8.4,21,1,1,14.7,14.7,,0,1,4,1,7,0,7,220,172,110,0,236,236,
EC1Y8JH,EC1Y 8JH,EC,107,107.2,205,10,,131.5,131.5,,10,10.4,21,1,,12.8,12.8,,0,0,1,0,4,0,4,326,293,7,,405,405,
EC1Y8JL,EC1Y 8JL,EC,107,136,460,,20.3,112.3,150.4,417,10,15.7,36,,4,14.5,17.2,36,0,0,0,3,21,3,24,275,241,,179,188,219,432
EC1Y8JU,EC1Y 8JU,EC,20.4,84.2,460,9,18.1,131.5,219.5,395.5,1.2,7.6,36,1,1.1,12.8,20.5,36,0,0,2,10,4,2,6,174,155,67,126,169,232,359
EC1Y8JY,EC1Y 8JY,EC,76.4,148.1,593,,18.3,92.6,183.5,593,18.8,16.4,39,,1,16.4,20.5,39,0,0,0,3,9,2,11,445,273,,325,534,437,4
EC1Y8LA,EC1Y 8LA,EC,73.7,124.4,1096,,21.2,91.5,156.9,713.5,10,13,49,,1,13.8,16.8,42.5,0,0,0,6,17,2,19,270,193,,293,243,234,162
EC1Y8LP,EC1Y 8LP,EC,52,100,331,2.5,18,116,139.9,331,10,11.7,36,0.5,1,14,16.4,36,1,1,0,2,8,1,9,291,215,0,20,286,318,580
EC1Y8LS,EC1Y 8LS,EC,9.2,79.6,331,6.6,,146.2,177,331,1.2,8.3,36,1,,14.4,18,36,1,1,6,0,5,1,6,247,238,190,,239,199,0
EC1Y8LT,EC1Y 8LT,EC,107,108.9,331,7.5,,135,159.5,331,10,11,36,1,,13.1,16,36,0,1,3,0,7,1,8,366,213,115,,429,491,927
EC1Y8LU,EC1Y 8LU,EC,107,149.9,1096,7.7,,139.7,235.3,1096,10,11.1,49,1,,13.7,17.2,49,0,0,6,0,9,1,10,354,237,151,,410,369,0
EC1Y8NE,EC1Y 8NE,EC,67.7,59.9,79.67,7,15,67.9,67.9,,18.2,15.1,20,1,3.3,17.2,17.2,,0,0,1,4,29,0,29,580,373,93,125,659,659,
EC1Y8NH,EC1Y 8NH,EC,7,35.6,107,6.3,,79.5,79.5,,1.1,3.5,10,1,,7.5,7.5,,0,0,3,0,2,0,2,189,158,104,,317,317,
EC1Y8NJ,EC1Y 8NJ,EC,107,107.2,205,10,10,131.5,131.5,,10,10.4,21,1,1,12.8,12.8,,0,0,1,1,8,0,8,346,352,464,309,336,336,
EC1Y8NQ,EC1Y 8NQ,EC,54.8,51.8,79.91,5,17.2,60.9,60.9,,14.8,13.3,20,1,3.5,15.9,15.9,,0,1,0,6,28,0,28,613,459,88,285,702,702,
EC1Y8NR,EC1Y 8NR,EC,107,131.5,331,,27,119.6,143.1,331,19.5,17.8,36,,11,16.4,18.6,36,0,0,0,1,8,1,9,692,657,,805,670,680,760
EC1Y8NS,EC1Y 8NS,EC,107,99,107,,,99,99,,10,12.7,20,,,12.7,12.7,,0,0,0,0,7,0,7,245,183,,,210,210,
EC1Y8NT,EC1Y 8NT,EC,93.3,104.5,205,,,104.5,104.5,,19.5,16.3,21,,,16.3,16.3,,0,0,0,0,8,0,8,441,520,,,441,441,
EC1Y8NX,EC1Y 8NX,EC,7.2,6.6,8.32,6.5,,,,,1,1,1.15,1,,,,,0,2,4,0,0,0,0,13,12,11,,,,
EC1Y8PA,EC1Y 8PA,EC,107,82.8,205,8,23,107.3,107.3,,10,9.4,21,1,1,12.6,12.6,,0,0,1,2,8,0,8,469,195,87,294,561,561,
EC1Y8PB,EC1Y 8PB,EC,77.5,82,205,,20,99.7,99.7,,10,12.2,21,,1,15.4,15.4,,0,0,0,2,7,0,7,262,177,,362,234,234,
EC1Y8PD,EC1Y 8PD,EC,79.9,145.4,331,,22,114.4,157.7,331,20,20.5,36,,1,19,22.4,36,0,0,0,1,8,2,10,365,300,,126,283,353,632
EC1Y8PN,EC1Y 8PN,EC,54.8,106.4,331,,21,93,140.6,331,10,13.3,36,,1,13.8,18.2,36,0,0,0,2,4,1,5,275,187,,156,97,268,950
EC1Y8PP,EC1Y 8PP,EC,107,211.7,1096,,,108.8,211.8,778,19.5,19.3,49,,,15.1,19.3,42.5,0,0,0,0,11,2,13,487,531,,,394,375,271
EC1Y8PQ,EC1Y 8PQ,EC,107,108,331,,21,88.6,118.9,331,10,14.1,36,,1,12.9,15.8,36,0,0,0,1,7,1,8,238,228,,404,170,187,309
EC1Y8PS,EC1Y 8PS,EC,90.9,132.8,331,,,93.2,132.8,331,16.5,18.6,36,,,15.2,18.7,36,0,0,0,0,5,1,6,874,387,,,874,728,0
EC1Y8PW,EC1Y 8PW,EC,205,213.2,460,,,143.5,213.2,352.5,21,21.7,36,,,14.6,21.7,36,0,0,0,0,12,6,18,327,320,,,210,273,399
EC1Y8PX,EC1Y 8PX,EC,78.1,56.9,79.67,,23.5,79,79,,19.5,14.1,20,,5.5,20,20,,0,0,0,2,3,0,3,325,166,,208,403,403,
EC1Y8QA,EC1Y 8QA,EC,107,105.2,205,,,105.2,105.2,,10,13.6,21,,,13.6,13.6,,0,0,0,0,20,0,20,472,364,,,425,425,
EC1Y8QB,EC1Y 8QB,EC,79.9,126,593,,22,97.5,132.7,461.3,19.5,16.3,39,,3,15.1,17.2,37,0,0,0,2,28,3,31,560,383,,255,506,526,712
EC1Y8QE,EC1Y 8QE,EC,107,170.5,460,,20,115.3,179.9,460,10,16.9,36,,1,13.7,17.9,36,0,0,0,1,13,3,16,492,386,,110,299,362,638
EC1Y8QH,EC1Y 8QH,EC,92.6,132.6,460,,,85.9,132.6,460,16,17.2,36,,,14.6,17.3,36,0,0,0,0,7,1,8,406,193,,,425,406,276
EC1Y8QL,EC1Y 8QL,EC,107,130.6,593,,23,100.2,139.6,383.4,10,15.6,39,,1.3,13.6,16.8,36.6,0,0,0,3,31,5,36,350,326,,218,334,293,41
EC1Y8QP,EC1Y 8QP,EC,22.7,60.7,331,8,21,107,163,331,1.2,5.5,36,0,1.1,10,16.5,36,0,0,1,9,3,1,4,155,74,61,96,358,309,162
EC1Y8QW,EC1Y 8QW,EC,205,187.6,331,,16.3,163.1,221.9,331,21,19.5,36,,1,16.4,23.3,36,0,0,0,4,13,7,20,519,364,,115,555,496,385
EC1Y8RQ,EC1Y 8RQ,EC,205,207,460,1.5,,146.2,220.7,369.7,21,21.9,36,0.5,,16.9,23.3,36,1,1,0,0,20,10,30,533,457,31,,389,496,710
EC1Y8RT,EC1Y 8RT,EC,38.2,44.9,79.67,,19,71,71,,5.6,8.8,20,,1,16.7,16.7,,0,0,0,3,3,0,3,263,108,,26,500,500,
EC1Y8RY,EC1Y 8RY,EC,107,178.1,593,,,109,178.1,593,19.5,19.9,39,,,16.7,19.9,39,0,0,0,0,6,1,7,605,603,,,606,519,0
EC1Y8SA,EC1Y 8SA,EC,78.1,72.7,107,,17,82,82,,20,15.8,20,,1,18.2,18.2,,0,0,0,1,6,0,6,480,434,,187,529,529,
EC1Y8SB,EC1Y 8SB,EC,107,101.5,205,,,101.6,101.6,,10,13.9,21,,,13.9,13.9,,0,0,0,0,7,0,7,433,408,,,433,433,
EC1Y8SL,EC1Y 8SL,EC,21.6,55.1,331,,18.7,81,164.3,331,1.2,5.5,36,,1.2,10,18.7,36,0,0,0,9,2,1,3,258,197,,171,430,520,699
EC1Y8SN,EC1Y 8SN,EC,78.1,77.2,107,,22,91,91,,10,12,19.53,,1,14.8,14.8,,0,0,0,1,4,0,4,149,123,,15,182,182,
EC1Y8SX,EC1Y 8SX,EC,78.1,88.5,331,,18.5,83.3,95.1,331,10,13.6,36,,1,13.8,14.9,36,0,0,0,2,20,1,21,479,232,,23,496,476,90
EC1Y8TB,EC1Y 8TB,EC,107,129.1,593,7.5,,116.1,173.7,461.6,10,11.6,39,1,,11.2,15.5,37.2,0,0,11,0,25,5,30,401,308,255,,390,361,216
EC1Y8TD,EC1Y 8TD,EC,107,107.6,593,8.2,11,133.1,171.8,462,10,10,39,1.1,1,12.9,15.8,37.5,0,0,10,1,15,2,17,252,170,101,125,297,318,477
EC1Y8TE,EC1Y 8TE,EC,107,87.4,205,8.8,10,113.5,113.5,,10,8.3,21,1,1,10.7,10.7,,0,0,4,1,15,0,15,313,321,116,35,342,342,
EC2A1AN,EC2A 1AN,EC,107,93.4,205,9,11,126.6,126.6,,10,9,21,1,1,12.2,12.2,,0,0,1,1,5,0,5,209,234,101,166,240,240,
EC2A2FB,EC2A 2FB,EC,120,219.2,1000,,,100.6,219.2,744.3,25,33.3,115,,,20.3,33.3,90.7,0,0,0,0,31,7,38,450,466,,,379,402,504
EC2A2FD,EC2A 2FD,EC,160,276.9,1000,,,99.8,276.9,695.5,30,39.7,115,,,20.4,39.7,85.5,0,0,0,0,26,11,37,489,412,,,368,476,729
EC2A2FE,EC2A 2FE,EC,160,291.3,1000,,,104.5,291.3,665,30,41.5,115,,,21,41.5,82.5,0,0,0,0,20,10,30,500,509,,,499,500,501
EC2A2FF,EC2A 2FF,EC,160,274.3,1000,,,124.2,274.3,552.9,30,41.3,115,,,24.6,41.3,72.1,0,0,0,0,13,7,20,467,423,,,456,467,489
EC2A3AA,EC2A 3AA,EC,107,102,205,,21,156,156,,10,9.7,21,,1,15.5,15.5,,0,0,0,4,6,0,6,294,262,,282,205,205,
EC2A3AG,EC2A 3AG,EC,79.7,66.3,79.75,10,,73.5,73.5,,20,15.7,20,1,,17.5,17.5,,0,0,1,0,8,0,8,395,338,38,,390,390,
EC2A3AH,EC2A 3AH,EC,79.7,75.5,79.99,,,75.4,75.4,,20,18.1,20,,,18.1,18.1,,0,0,0,0,7,0,7,502,339,,,430,430,
EC2A3AR,EC2A 3AR,EC,20.5,33.9,107,,19.2,107,107,,1,2.5,10,,1,10,10,,0,0,0,5,1,0,1,155,63,,168,91,91,
EC2A3AT,EC2A 3AT,EC,21.6,40.5,79.75,4,20,79.3,79.3,,1.3,8.6,20,1,1.3,20,20,,1,0,1,4,4,0,4,460,497,1,368,667,667,
EC2A3AY,EC2A 3AY,EC,24.4,43.8,107,6,23.5,77,77,,1.3,7.7,20,1,3.5,14.3,14.3,,0,0,1,8,6,0,6,308,134,0,169,441,441,
EC2A3BG,EC2A 3BG,EC,55,76.1,160,,,76.1,76.1,,10,15,30,,,15,15,,0,0,0,0,14,0,14,591,463,,,591,591,
EC2A3BH,EC2A 3BH,EC,80,135.6,1000,,,88.1,135.6,626.7,20,23.2,115,,,17.7,23.2,80,0,0,0,0,31,3,34,489,428,,,464,489,754
EC2A3BS,EC2A 3BS,EC,107,284.7,1096,7,23.5,107.7,306.3,842.7,19.5,15.7,49,1,1.5,12.4,11.4,8.5,0,0,1,2,27,10,37,520,357,139,307,410,317,65
EC2A3BX,EC2A 3BX,EC,22.9,55.3,205,4,21.7,139.7,139.7,,1.2,4.9,21,1,1.2,13.7,13.7,,0,1,0,6,3,0,3,213,100,10,51,321,321,
EC2A3DH,EC2A 3DH,EC,39.8,44,79.66,,20.5,59.7,59.7,,10,10.4,20,,1,16.7,16.7,,0,0,0,2,3,0,3,81,1,,1,134,134,
EC2A3DQ,EC2A 3DQ,EC,21,23.6,78.12,8,20.8,78,78,,1,2.7,19.53,0.5,1.1,20,20,,0,0,2,8,1,0,1,136,44,1,106,518,518,
EC2A3EE,EC2A 3EE,EC,107,147.9,331,,21.3,115.9,173.3,331,10,14.9,36,,1.3,11,17.7,36,0,0,0,3,11,4,15,247,197,,53,187,236,374
EC2A3EN,EC2A 3EN,EC,107,93.7,205,3,23,131.5,131.5,,10,8.8,21,0,1.3,12.8,12.8,,0,1,0,3,8,0,8,392,371,0,192,320,320,
EC2A3EP,EC2A 3EP,EC,47.3,48.4,79.91,,21.3,66.5,66.5,,9.7,10.2,20,,1,16.2,16.2,,0,0,0,4,6,0,6,277,286,,263,241,241,
EC2A3EQ,EC2A 3EQ,EC,79.4,91.1,205,8,,97,97,,19.5,14.8,21,0,,15.8,15.8,,0,0,1,0,14,0,14,625,526,0,,535,535,
EC2A3EU,EC2A 3EU,EC,78.1,66.3,79.67,4,,78.8,78.8,,19.5,16.6,19.98,1,,19.8,19.8,,0,1,0,0,5,0,5,530,443,330,,570,570,
EC2A3EW,EC2A 3EW,EC,75.2,65.5,79.91,,18,69.2,69.2,,19.5,15,20,,1,16,16,,0,0,0,1,13,0,13,673,411,,0,673,673,
EC2A3EY,EC2A 3EY,EC,61.2,136.9,593,10,23,93.8,177,593,9.9,13.3,39,0,1,13.2,17.5,39,0,0,1,1,5,1,6,198,98,0,61,226,188,0
EC2A3HH,EC2A 3HH,EC,61.7,122,1000,,20,76.7,135.3,750,18.2,14.5,20,,3,13.3,12.2,0,0,0,0,3,21,2,23,443,291,,68,391,357,0
EC2A3HJ,EC2A 3HJ,EC,78.9,77,79.67,,,77.1,77.1,,19.8,19,20,,,19.1,19.1,,0,0,0,0,14,0,14,768,503,,,768,768,
EC2A3HP,EC2A 3HP,EC,107,119.5,331,,18.3,143.8,164.6,331,10,11.8,36,,1,14.1,16.6,36,0,0,0,4,8,1,9,391,330,,48,368,327,0
EC2A3JL,EC2A 3JL,EC,64.4,56.8,79.67,,17,64.8,64.8,,12.5,12.6,20,,1,15,15,,0,0,0,1,5,0,5,186,233,,233,139,139,
EC2A3PB,EC2A 3PB,EC,79.7,89.8,205,,,89.8,89.8,,20,17.1,21,,,17.1,17.1,,0,0,0,0,10,0,10,289,199,,,260,260,
EC2A3PD,EC2A 3PD,EC,79.7,74.1,79.75,,,74.1,74.1,,20,18.3,20,,,18.4,18.4,,0,0,0,0,8,0,8,118,16,,,74,74,
EC2A3PE,EC2A 3PE,EC,79.7,78.1,107,,,78,78,,18.3,16.4,20,,,16.4,16.4,,0,0,0,0,8,0,8,288,201,,,288,288,
EC2A3PG,EC2A 3PG,EC,107,129.3,205,,,129.3,129.3,,14.2,14.8,21,,,14.9,14.9,,0,0,0,0,8,0,8,292,167,,,292,292,
EC2A3PR,EC2A 3PR,EC,17,17.9,23.06,,17.8,,,,1.2,1.2,1.28,,1.2,,,,0,0,0,13,0,0,0,211,180,,211,,,
EC2A3PY,EC2A 3PY,EC,91.7,141,460,,16,114.2,194.6,395.5,15,15.6,36,,1,16.2,21.9,36,0,0,0,3,5,2,7,360,365,,265,301,400,648
EC2A3QQ,EC2A 3QQ,EC,24.5,227.3,1096,,21.3,205,502,1096,1.1,13.5,49,,1,21,30.3,49,0,0,0,4,2,1,3,63,30,,63,63,42,0
EC2A3QR,EC2A 3QR,EC,79.7,78,79.91,,,78,78,,20,19.6,20,,,19.6,19.6,,0,0,0,0,9,0,9,452,276,,,352,352,
EC2A3QT,EC2A 3QT,EC,78.1,64.4,80,,22,73.9,73.9,,20,16.3,20,,5,18.8,18.8,,0,0,0,2,9,0,9,352,344,,311,362,362,
EC2A4AA,EC2A 4AA,EC,91.8,83.6,205,6,20.5,130.7,130.7,,10,9,21,1,1.5,14.6,14.6,,0,0,1,4,7,0,7,264,269,5,155,363,363,
EC2A4AD,EC2A 4AD,EC,77.5,89.2,205,,,89.3,89.3,,20,18.4,21,,,18.4,18.4,,0,0,0,0,8,0,8,421,257,,,421,421,
EC2A4AN,EC2A 4AN,EC,18,17.1,21.24,6,17.6,,,,1.1,1,1.22,1,1,,,,0,0,1,25,0,0,0,280,227,114,276,,,
EC2A4AZ,EC2A 4AZ,EC,78.1,75.6,79.67,,,75.6,75.6,,19.5,18.1,20,,,18.1,18.1,,0,0,0,0,8,0,8,527,525,,,527,527,
EC2A4BF,EC2A 4BF,EC,19.4,18.4,21.74,,18.4,,,,1.1,1.2,1.25,,1.2,,,,0,0,0,5,0,0,0,147,198,,88,,,
EC2A4BH,EC2A 4BH,EC,52.7,54.1,79.75,,,54.1,54.1,,9.9,10.7,20,,,10.8,10.8,,0,0,0,0,8,0,8,374,211,,,374,374,
EC2A4BY,EC2A 4BY,EC,107,145.8,460,3,18.6,134.2,188.8,352.5,10,14.4,36,1,1.1,13.1,18.8,36,0,1,0,7,18,6,24,292,227,0,36,343,294,146
EC2A4DL,EC2A 4DL,EC,8.4,23.5,80,5.8,,67.5,67.5,,0.8,4.8,20,0.8,,15,15,,1,1,3,0,2,0,2,152,94,51,,331,331,
EC2A4ED,EC2A 4ED,EC,59.8,52.7,79.91,9,20.5,64.7,64.7,,19,13.3,20,1,1,17.4,17.4,,0,0,1,2,9,0,9,448,390,8,172,558,558,
EC2A4EE,EC2A 4EE,EC,65.7,58.2,79.69,7,19,69.6,69.6,,14.8,13.1,20,0,1,16.1,16.1,,0,0,1,1,8,0,8,431,378,109,92,514,514,
EC2A4EL,EC2A 4EL,EC,61.7,59.1,78.12,,,59,59,,15.7,14.9,19.53,,,14.8,14.8,,0,0,0,0,6,0,6,680,484,,,680,680,
EC2A4JB,EC2A 4JB,EC,18.8,78.3,460,7,18.8,,460,460,1.2,6.1,36,1,1,,36,36,0,0,2,4,0,1,1,523,425,1,415,,956,956
EC2A4JJ,EC2A 4JJ,EC,7.9,43.8,205,6.3,,156,156,,0.9,4.5,21,0.8,,15.5,15.5,,0,1,5,0,2,0,2,143,143,50,,280,280,
EC2A4LE,EC2A 4LE,EC,107,179.1,1096,,14.8,128,215.6,522.3,10,15.2,49,,1,12.4,18.3,39.3,0,0,0,4,14,4,18,294,144,,7,214,243,345
EC2A4LL,EC2A 4LL,EC,14.3,13.7,17.41,9,14.5,,,,1.1,1.1,1.26,1,1.2,,,,0,0,1,6,0,0,0,153,182,0,153,,,
EC2A4LX,EC2A 4LX,EC,150,276.6,1000,,17.3,127.8,332.1,700,1.2,1.1,1.24,,1,0,0,0,0,0,0,3,9,5,14,65,37,,65,0,0,0
EC2A4NP,EC2A 4NP,EC,107,103.7,331,4,19.8,117.2,146.4,331,10,10.6,36,0,1.1,12.1,15.3,36,0,1,0,10,19,3,22,373,303,37,175,360,360,359
EC2A4NQ,EC2A 4NQ,EC,205,128.7,205,5,16,188.7,188.7,,21,13,21,0.5,1,19.2,19.2,,1,0,1,1,6,0,6,244,277,0,0,244,244,
EC2A4NS,EC2A 4NS,EC,107,119.2,331,6,21,143.8,164.6,331,10,11.8,36,1,1,14.1,16.6,36,0,0,1,3,8,1,9,557,397,0,272,536,590,1026
EC2A4NY,EC2A 4NY,EC,107,86.1,205,7,21,123.3,123.3,,10,8.2,21,1,1,11.8,11.8,,0,0,2,1,6,0,6,285,364,181,0,320,320,
EC2A4PA,EC2A 4PA,EC,107,139.2,460,,21.3,124.8,166.5,395.5,10,12.9,36,,1,12,15.7,36,0,0,0,3,11,2,13,353,201,,151,128,291,1188
EC2A4PH,EC2A 4PH,EC,107,126.6,205,,,126.6,126.6,,10,12.2,21,,,12.2,12.2,,0,0,0,0,5,0,5,262,282,,,210,210,
EC2A4QP,EC2A 4QP,EC,107,131.3,331,,19,139.7,187.5,331,10,13.2,36,,1,13.7,19.3,36,0,0,0,2,3,1,4,144,186,,124,158,118,0
EC2A4QS,EC2A 4QS,EC,76.1,61.9,107,8,20,70.6,70.6,,19.2,14.2,20,0,1,16.7,16.7,,0,0,1,1,11,0,11,232,72,0,117,243,243,
EC2A4RP,EC2A 4RP,EC,21.3,19.5,23.44,8,21.8,,,,1.2,1.1,1.26,1,1.2,,,,0,0,1,5,0,0,0,136,126,1,163,,,
EC2M2QS,EC2M 2QS,EC,10.8,10,13.2,5.9,11.5,,,,0.8,0.8,1.18,0.9,0.8,,,,1,1,5,20,0,0,0,1,1,0,0,,,
EC2M4NR,EC2M 4NR,EC,40,48.8,79.67,7,17,63.9,63.9,,10,12.1,20,1,2.3,16.6,16.6,,0,0,1,3,9,0,9,402,363,29,121,448,448,
EC2M4RH,EC2M 4RH,EC,17.8,17.5,21.86,,17.6,,,,1.1,1.1,1.26,,1.1,,,,0,0,0,7,0,0,0,25,14,,21,,,
EC2M4TP,EC2M 4TP,EC,9.7,9.8,18.81,4.3,17,,,,1.1,0.9,1.21,0.8,1,,,,2,0,2,3,0,0,0,190,18,6,309,,,
EC2M5QQ,EC2M 5QQ,EC,13.3,13.1,16.47,8,13.7,,,,1.1,1,1.24,0,1.1,,,,0,0,1,9,0,0,0,22,14,0,12,,,
EC2M5TU,EC2M 5TU,EC,79.7,68.9,79.75,8,,79.2,79.2,,20,17.3,20,1,,20,20,,0,0,1,0,6,0,6,51,17,4,,59,59,
EC2M7EB,EC2M 7EB,EC,12.5,12.2,15.84,8,13.8,,,,1.1,1.1,1.25,1,1.2,,,,0,0,2,5,0,0,0,21,9,0,16,,,
EC2M7LS,EC2M 7LS,EC,20.4,17.5,21.9,7,19.6,,,,1,1,1.13,1,1,,,,0,0,1,5,0,0,0,141,6,1,84,,,
EC2M7PD,EC2M 7PD,EC,14.4,13.6,16.19,8,14.5,,,,1,1.1,1.28,1,1.2,,,,0,0,1,6,0,0,0,45,27,0,45,,,
EC2M7PY,EC2M 7PY,EC,15.6,15.4,21.76,8,16.3,,,,1,1,1.78,1,1,,,,0,0,2,16,0,0,0,59,70,2,55,,,
EC2N1AR,EC2N 1AR,EC,8.3,9.7,22.86,7.9,17.5,,,,1,1,1.3,1,1,,,,0,0,8,2,0,0,0,45,11,43,8,,,
EC2N1HQ,EC2N 1HQ,EC,8.2,9.9,14.73,7,13.7,,,,0.8,0.7,1.08,0.8,0.7,,,,0,0,4,3,0,0,0,52,9,55,14,,,
EC2N2AN,EC2N 2AN,EC,11.7,9.5,15.14,3,12.8,,,,1,0.9,1.23,0.5,1,,,,1,1,0,4,0,0,0,41,42,42,31,,,
EC2N2DL,EC2N 2DL,EC,10.6,10.1,13.36,5.5,11.8,,,,1,0.8,1.21,0.5,1,,,,0,1,1,5,0,0,0,21,10,7,22,,,
EC2N3AS,EC2N 3AS,EC,9,9.5,11.77,8.3,11.5,,,,1.1,1,1.2,1,1,,,,0,0,4,2,0,0,0,124,19,31,250,,,
EC2R7AP,EC2R 7AP,EC,5,5.7,7.61,5.7,,,,,0.9,0.8,1.05,0.8,,,,,0,3,3,0,0,0,0,83,32,84,,,,
